,name,place,lat,lon,map
92545, Mati, city,6.9513743,126.216777,D:/MapsData/ Mati.png
92546, Castilla, town,12.9539515,123.8751711,D:/MapsData/ Castilla.png
92547, Malabon, city,14.6578504,120.9511261,D:/MapsData/ Malabon.png
92548, Bangar, town,16.8937811,120.4229597,D:/MapsData/ Bangar.png
92549, Jimenez, town,8.3343655,123.8400281,D:/MapsData/ Jimenez.png
92550, Nueva Valencia, town,10.5265939,122.5396019,D:/MapsData/ Nueva Valencia.png
92551, General Tinio, town,15.3501261,121.0498041,D:/MapsData/ General Tinio.png
92552, Pontevedra, town,11.4818484,122.8327477,D:/MapsData/ Pontevedra.png
92553, Solana, town,17.650935600000004,121.69091709999998,D:/MapsData/ Solana.png
92554, Dumalneg, town,18.5203924,120.812245,D:/MapsData/ Dumalneg.png
92555, Victorias, city,10.9013412,123.0714943,D:/MapsData/ Victorias.png
92556, Tayum, town,17.6180712,120.6535488,D:/MapsData/ Tayum.png
92557, Alcala, town,15.8443487,120.5213759,D:/MapsData/ Alcala.png
92558, Prieto Diaz, town,13.0406712,124.1932591,D:/MapsData/ Prieto Diaz.png
92559, Santa Teresita, town,13.8694631,120.9766388,D:/MapsData/ Santa Teresita.png
92560, Lubao, town,14.9378136,120.600497,D:/MapsData/ Lubao.png
92561, Noveleta, town,14.433333,120.883333,D:/MapsData/ Noveleta.png
92562, Batad, town,11.4179936,123.1099906,D:/MapsData/ Batad.png
92563, Bantay, town,17.582017800000006,120.3896288,D:/MapsData/ Bantay.png
92564, Lagangilang, town,17.612691899999994,120.7336564,D:/MapsData/ Lagangilang.png
92565, Adams, town,18.4613108,120.903571,D:/MapsData/ Adams.png
92566, San Fernando, town,10.1643669,123.7058322,D:/MapsData/ San Fernando.png
92567, Candoni, town,9.8306756,122.6429611,D:/MapsData/ Candoni.png
92568, La Trinidad, town,16.4617181,120.5885189,D:/MapsData/ La Trinidad.png
92569, Maramag, town,7.7611218,125.0047932,D:/MapsData/ Maramag.png
92570, Garchitorena, town,13.8818495,123.6977233,D:/MapsData/ Garchitorena.png
92571, Dagohoy, town,9.8963715,124.2711696,D:/MapsData/ Dagohoy.png
92572, Quirino, town,17.1357747,121.7366679,D:/MapsData/ Quirino.png
92573, Sevilla, town,9.7032575,124.0464752,D:/MapsData/ Sevilla.png
92574, Maripipi, town,11.7784058,124.3484417,D:/MapsData/ Maripipi.png
92575, Sapian, town,11.4941867,122.6039848,D:/MapsData/ Sapian.png
92576, Lagonoy, town,13.7353849,123.520948,D:/MapsData/ Lagonoy.png
92577, San Agustin, town,16.506696599999998,121.7474086,D:/MapsData/ San Agustin.png
92578, Silvino Lobos, town,12.3266874,124.84694609999998,D:/MapsData/ Silvino Lobos.png
92579, Binmaley, town,16.0305294,120.2695164,D:/MapsData/ Binmaley.png
92580, Sibonga, town,10.0214064,123.6173418,D:/MapsData/ Sibonga.png
92581, President Quirino, town,6.6982662,124.7402248,D:/MapsData/ President Quirino.png
92582, Tagoloan, town,8.1370287,124.2706002,D:/MapsData/ Tagoloan.png
92583, Bongabong, town,12.7480016,121.4892292,D:/MapsData/ Bongabong.png
92584, Belison, town,10.8374618,121.9621456,D:/MapsData/ Belison.png
92585, Carrascal, town,9.3683931,125.9487217,D:/MapsData/ Carrascal.png
92586, San Nicolas, town,18.174906,120.5943667,D:/MapsData/ San Nicolas.png
92587, Magdiwang, town,12.4909722,122.5109265,D:/MapsData/ Magdiwang.png
92588, Sasmuan, town,14.9357664,120.6229787,D:/MapsData/ Sasmuan.png
92589, Languyan, town,5.2674452,120.0778932,D:/MapsData/ Languyan.png
92590, Mapandan, town,16.026360999999998,120.453699,D:/MapsData/ Mapandan.png
92591, San Isidro, town,16.734172400000002,121.6345148,D:/MapsData/ San Isidro.png
92592, Sogod, town,10.7476237,124.0032828,D:/MapsData/ Sogod.png
92593, Quezon, town,17.3119831,121.6049651,D:/MapsData/ Quezon.png
92594, Calapan, city,13.4070484,121.1778479,D:/MapsData/ Calapan.png
92595, Ocampo, town,13.5635001,123.3724247,D:/MapsData/ Ocampo.png
92596, Santander, town,9.4170579,123.335185,D:/MapsData/ Santander.png
92597, Sadanga, town,17.168198699999998,121.0263351,D:/MapsData/ Sadanga.png
92598, Santa Maria, town,14.820499599999998,120.96061509999998,D:/MapsData/ Santa Maria.png
92599, Quezon, town,9.237736300000002,117.9963805,D:/MapsData/ Quezon.png
92600, Amlan, town,9.463611,123.226667,D:/MapsData/ Amlan.png
92601, Goa, town,13.6973443,123.48850729999998,D:/MapsData/ Goa.png
92602, Pantabangan, town,15.807391099999998,121.1442251,D:/MapsData/ Pantabangan.png
92603, Mogpog, town,13.473761499999998,121.860663,D:/MapsData/ Mogpog.png
92604, Simunul, town,4.9189585,119.7913254,D:/MapsData/ Simunul.png
