,name,place,lat,lon,map
126965, 沙河乡, town,34.0797,110.947,./maps_data/ 沙河乡.png
126970, 广胜寺镇, town,36.2958208,111.7898965,./maps_data/ 广胜寺镇.png
126975, 切尔克齐乡, town,47.355745,88.017852,./maps_data/ 切尔克齐乡.png
126976, 虢镇街道, town,34.3550244,107.3755381,./maps_data/ 虢镇街道.png
126977, ހިތަދޫ, city,-0.6061889,73.08796120000002,./maps_data/ ހިތަދޫ.png
126978, Un'goofaaru, town,5.6680631,73.0301724,./maps_data/ Un'goofaaru.png
126979, 下马崖乡, town,43.2188394,95.2685668,./maps_data/ 下马崖乡.png
126980, 胡吉尔台乡, town,43.7990186,82.71392259999998,./maps_data/ 胡吉尔台乡.png
126981, 喀拉苏乡, town,43.85967479999999,82.19298509999999,./maps_data/ 喀拉苏乡.png
126983, 克令乡, town,43.8086518,82.3556475,./maps_data/ 克令乡.png
126986, 乌赞乡, town,43.7988217,82.49862309999997,./maps_data/ 乌赞乡.png
126990, Eydhafushi, town,5.1033363,73.0703652,./maps_data/ Eydhafushi.png
126991, 盐池湾乡, town,38.97291120000001,96.0625202,./maps_data/ 盐池湾乡.png
126994, 阳关镇, town,39.9021735,94.0945933,./maps_data/ 阳关镇.png
126996, 马鬃山镇, town,41.8079997,97.0282341,./maps_data/ 马鬃山镇.png
126998, 喀拉玛盖镇, town,46.6759381,87.7661026,./maps_data/ 喀拉玛盖镇.png
127002, 庙尔沟乡, town,43.508505,86.98712900000002,./maps_data/ 庙尔沟乡.png
127005, 乌鲁木齐县, city,43.4695655,87.4061103,./maps_data/ 乌鲁木齐县.png
127007, 哈图布呼镇, town,44.411127,84.307126,./maps_data/ 哈图布呼镇.png
127008, 水西沟镇, town,43.4720069,87.4737651,./maps_data/ 水西沟镇.png
127013, محمودآباد, town,36.7194505,46.51548029999999,./maps_data/ محمودآباد.png
127015, 滨湖镇, town,44.090275,87.375186,./maps_data/ 滨湖镇.png
127017, 佃坝镇, town,44.124482,87.32964399999999,./maps_data/ 佃坝镇.png
127018, 二六工镇, town,44.052863,87.170361,./maps_data/ 二六工镇.png
127020, 乐土驿镇, town,44.199402,86.458084,./maps_data/ 乐土驿镇.png
127021, 六工镇, town,44.076128,87.402214,./maps_data/ 六工镇.png
127023, 园户村镇, town,44.1998684,86.89410649999998,./maps_data/ 园户村镇.png
127028, 大泉乡, town,44.3713028,85.6142776,./maps_data/ 大泉乡.png
127029, 金沟河镇, town,44.31366,85.684664,./maps_data/ 金沟河镇.png
127030, 沙湾县, city,44.3251144,85.6176897,./maps_data/ 沙湾县.png
127033, 石桥乡, town,45.0027181,84.29307179999998,./maps_data/ 石桥乡.png
127034, 汤家, town,31.8865408,121.345495,./maps_data/ 汤家.png
127036, 新光, town,32.4140772,121.15484,./maps_data/ 新光.png
127037, 洋口, town,32.520903999999994,120.9896656,./maps_data/ 洋口.png
127038, 茫丁乡, town,44.6102714,82.88591240000002,./maps_data/ 茫丁乡.png
127040, 托里镇, town,44.5427204,82.64013659999998,./maps_data/ 托里镇.png
127043, 达勒特镇, town,44.81039570000001,82.26333000000002,./maps_data/ 达勒特镇.png
127044, 乌图布拉格镇, town,44.9092563,82.2063038,./maps_data/ 乌图布拉格镇.png
